source	target	weight
h1SMcG0015294	h1SMcG0005849	0.8354136
h1SMcG0017602	h1SMnG0030298	0.8354144
h1SMcG0006347	h1SMcG0011284	0.8354153
h1SMcG0006042	h1SMcG0011534	0.83541554
h1SMcG0023128	h1SMnG0005649	0.8354159
h1SMcG0006548	h1SMcG0019595	0.8354163
h1SMcG0017653	h1SMcG0012716	0.8354171
h1SMcG0022918	h1SMcG0007878	0.8354181
h1SMcG0015294	h1SMcG0001963	0.83541936
h1SMcG0019233	h1SMnG0034716	0.83542
h1SMcG0006347	h1SMnG0009471	0.8354215
h1SMcG0004816	h1SMcG0018377	0.83542156
h1SMcG0022918	h1SMcG0019630	0.83542186
h1SMcG0001116	h1SMcG0022397	0.835422
h1SMcG0011844	h1SMcG0021311	0.8354222
h1SMcG0010076	h1SMcG0004566	0.83542234
h1SMcG0017995	h1SMcG0021728	0.83542293
h1SMcG0022624	h1SMnG0002419	0.83542347
h1SMcG0010076	h1SMcG0004270	0.8354236
h1SMcG0015294	h1SMnG0033120	0.83542436
h1SMcG0006347	h1SMnG0008836	0.8354247
h1SMcG0004888	h1SMcG0009524	0.8354248
h1SMcG0011844	h1SMcG0014886	0.8354249
h1SMcG0006042	h1SMnG0011992	0.83542526
h1SMcG0015422	h1SMnG0032776	0.8354259
h1SMcG0006548	h1SMcG0013746	0.83542717
h1SMcG0009686	h1SMcG0018465	0.83542824
h1SMcG0009686	h1SMcG0000989	0.8354284
h1SMcG0017602	h1SMcG0001887	0.8354284
h1SMcG0020741	h1SMcG0012984	0.83542854
h1SMcG0001116	h1SMcG0002890	0.8354296
h1SMcG0008833	h1SMcG0012159	0.83542997
h1SMcG0006042	h1SMnG0014666	0.8354324
h1SMcG0006666	h1SMcG0005524	0.83543247
h1SMcG0006347	h1SMcG0003044	0.83543247
h1SMcG0015294	h1SMcG0002839	0.83543384
h1SMcG0011310	h1SMnG0019918	0.835434
h1SMcG0001750	h1SMcG0018818	0.83543426
h1SMcG0009686	h1SMcG0000803	0.8354358
h1SMcG0016703	h1SMcG0009016	0.83543605
h1SMcG0007933	h1SMcG0016105	0.8354382
h1SMcG0006347	h1SMcG0022511	0.8354391
h1SMcG0006042	h1SMnG0006512	0.8354396
h1SMcG0011556	h1SMnG0033785	0.8354397
h1SMcG0015294	h1SMcG0013032	0.8354404
h1SMcG0022624	h1SMcG0015596	0.8354405
h1SMcG0006281	h1SMnG0015347	0.83544075
