source	target	weight
h1SMcG0007329	h1SMcG0005490	0.8359574
h1SMcG0010789	h1SMcG0016998	0.83595866
h1SMcG0023128	h1SMnG0031759	0.8359592
h1SMcG0017995	h1SMcG0002469	0.83595955
h1SMcG0004687	h1SMcG0010928	0.83596003
h1SMcG0008246	h1SMcG0007704	0.8359603
h1SMcG0004476	h1SMcG0020475	0.8359608
h1SMcG0023128	h1SMnG0026337	0.83596116
h1SMcG0016703	h1SMcG0010518	0.8359626
h1SMcG0014619	h1SMcG0009060	0.83596563
h1SMcG0004816	h1SMcG0011443	0.83596617
h1SMcG0006508	h1SMcG0017731	0.8359675
h1SMcG0004476	h1SMcG0021393	0.8359686
h1SMcG0011844	h1SMcG0000334	0.835969
h1SMcG0006042	h1SMcG0002758	0.8359696
h1SMcG0006281	h1SMcG0021882	0.83596987
h1SMcG0015595	h1SMcG0006754	0.83597106
h1SMcG0019688	h1SMnG0032660	0.8359719
h1SMcG0011844	h1SMcG0008868	0.8359727
h1SMcG0018872	h1SMcG0017599	0.83597517
