log2FoldChange	padj
h1SMcG0000757	-2.34644198647725	0.0000000000993505413196183
h1SMcG0000759	-0.00167426720135511	0.995578273214054
h1SMcG0000761	-2.23357412429385	0.000186470430105961
h1SMcG0000762	-4.59136743608747	0.000234678060470085
h1SMcG0000763	-2.72280853706967	0.0000000132594385982169
h1SMcG0000764	-0.393264104347426	0.262711612268006
h1SMcG0000765	-3.22357503155713	0.0222838759109964
h1SMcG0000766	-0.850062526684138	0.00042725755301093
h1SMcG0000768	-1.51668837123906	0.00000191989975317201
h1SMcG0000770	-0.701620011858108	0.61325597572212
h1SMcG0000771	-0.712476597171591	0.482921296631088
h1SMcG0000772	1.12952842052779	0.000000000306460497036351
h1SMcG0000773	1.69927024887331	0.000643493343242212
h1SMcG0000780	-0.885218733217089	0.103153643269699
h1SMcG0000781	0.983443565516545	0.0359920384263416
h1SMcG0000782	-0.0252044137436569	0.950906055663275
h1SMcG0000783	-0.210633488377707	0.55382437924451
h1SMcG0000784	-0.420623882908407	0.751006739634924
h1SMcG0000785	-0.2456232771758	0.381644174814053
h1SMcG0000788	1.11503100516042	0.146611350159648
h1SMcG0000789	1.08612613350556	0.000834392501499326
h1SMcG0000790	-0.86891751529205	0.000000256583149391115
h1SMcG0000792	-1.27712884225119	0.000000000343857731904872
h1SMcG0000794	-1.08961595314283	0.287986023084257
h1SMcG0000796	-0.038782952950827	0.926514158547663
h1SMcG0000797	0.690471212072666	0.61195629480076
h1SMcG0000799	0.220234113779262	0.571982184181279
h1SMcG0000800	-0.934756971084586	0.363678500366748
h1SMcG0000801	-0.699907935485721	0.239907680616692
h1SMcG0000802	0.452956376934741	0.204546669878747
h1SMcG0000803	1.09098145134845	0.00000000020590215119401
h1SMcG0000804	0.805716338640447	0.000139031338044356
h1SMcG0000805	-2.74991838577123	0.141697666142516
h1SMcG0000807	-0.279025059907996	0.65363580217962
h1SMcG0000808	2.54178496756849	0.0000000000000000000119889842201452
h1SMcG0000809	-0.855467193976204	0.192289369121363
h1SMcG0000811	-1.90714994460908	0.109523510377837
h1SMcG0000812	2.06748282719321	0.0000000000000000000000000000000521961022625578
h1SMcG0000813	3.23391830382851	0.000000000000000000000399147024250315
h1SMcG0000814	0.64372290619673	0.0793294787931945
h1SMcG0000815	4.30477513467738	0.00000000000000000000000000000000000000000000000000000000000000000000237647982216635
h1SMcG0000816	3.31185635705183	0.000974725470973229
h1SMcG0000817	-2.06883847816891	0.00925170559816527
h1SMcG0000818	-0.850876378682799	0.387297343162497
h1SMcG0000819	-0.356988370119088	0.33342855018571
h1SMcG0000820	3.68481394398782	0.0000000000000000241938204976241
h1SMcG0000821	-0.288096645460066	0.818752831791524
h1SMcG0000822	4.2860500509856	0.00000000000000000613357763347001
h1SMcG0000823	-2.6255460658697	0.00122527206163555
h1SMcG0000824	1.00619661632495	0.000131584855957821
h1SMcG0000825	-0.309474577430957	0.395821621198555
h1SMcG0000826	1.63802338829563	0.0114768828427938
h1SMcG0000827	0.628449917503245	0.0565979305538505
h1SMcG0000830	5.25053701286575	0.000000000000000000000000000000000000000000000000000000000000000000000546004021322279
h1SMcG0000832	0.432700148829294	0.667326382885861
h1SMcG0000837	-0.86427235914728	0.0115923602166756
h1SMcG0000838	-0.592094099480744	0.276382679067966
h1SMcG0000841	0.0193940398491706	0.978311823951932
h1SMcG0000842	-1.63516564718427	0.00867744956507441
h1SMcG0000843	1.40184161453061	0.0660851315636005
