source	target	weight
h1SMcG0006347	h1SMcG0006315	0.8409801
h1SMcG0016472	h1SMcG0002065	0.84098214
h1SMcG0006375	h1SMcG0013410	0.84098244
h1SMcG0019233	h1SMnG0003435	0.84098256
h1SMcG0016703	h1SMnG0010766	0.8409826
h1SMcG0013179	h1SMcG0006344	0.8409827
h1SMcG0004713	h1SMcG0006967	0.8409836
h1SMcG0006281	h1SMcG0009138	0.84098405
h1SMcG0006347	h1SMnG0015185	0.8409842
h1SMcG0004695	h1SMcG0009472	0.8409844
h1SMcG0020144	h1SMcG0004904	0.84098566
h1SMcG0004695	h1SMcG0014805	0.840987
h1SMcG0009963	h1SMcG0011830	0.8409872
h1SMcG0008373	h1SMcG0015804	0.8409894
h1SMcG0006375	h1SMcG0018400	0.8409914
h1SMcG0009686	h1SMnG0030846	0.84099156
h1SMcG0017653	h1SMcG0000684	0.84099245
h1SMcG0004888	h1SMcG0006885	0.8409936
h1SMcG0006042	h1SMcG0006758	0.84099376
h1SMcG0010412	h1SMcG0021371	0.8409941
h1SMcG0004695	h1SMcG0004444	0.8409943
h1SMcG0010220	h1SMcG0004947	0.8409947
h1SMcG0004713	h1SMcG0007369	0.8409949
h1SMcG0017995	h1SMcG0013723	0.84099525
h1SMcG0021295	h1SMcG0020270	0.8409956
h1SMcG0016956	h1SMcG0012308	0.84099597
h1SMcG0023128	h1SMnG0033253	0.84099597
h1SMcG0010412	h1SMcG0001170	0.840996
h1SMcG0016703	h1SMcG0022393	0.84099674
h1SMcG0015595	h1SMnG0020644	0.84099734
h1SMcG0011844	h1SMnG0028696	0.840998
h1SMcG0004713	h1SMcG0017420	0.84099865
h1SMcG0023128	h1SMcG0015220	0.84099895
h1SMcG0011844	h1SMnG0033415	0.8409993
h1SMcG0010990	h1SMcG0016613	0.8409994
h1SMcG0015595	h1SMcG0002053	0.84100044
h1SMcG0019688	h1SMnG0008776	0.8410029
h1SMcG0006548	h1SMcG0015787	0.8410033
h1SMcG0009963	h1SMcG0003698	0.8410038
h1SMcG0023128	h1SMnG0034889	0.8410041
h1SMcG0011556	h1SMcG0006877	0.8410052
h1SMcG0019688	h1SMcG0014899	0.84100544
h1SMcG0017602	h1SMcG0019586	0.84100604
h1SMcG0019688	h1SMcG0010603	0.0005321400000000143
h1SMcG0006635	h1SMcG0005524	0.8410067
h1SMcG0011844	h1SMnG0023838	0.8410073
h1SMcG0009686	h1SMcG0008861	0.8410079
h1SMcG0001531	h1SMcG0022564	0.8410088
h1SMcG0006281	h1SMcG0009520	0.8410088
h1SMcG0009686	h1SMcG0016557	0.8410105
h1SMcG0017653	h1SMcG0005505	0.84101063
h1SMcG0010220	h1SMcG0011857	0.8410107
h1SMcG0008246	h1SMcG0016617	0.8410109
h1SMcG0017653	h1SMcG0021252	0.8410123
h1SMcG0006347	h1SMnG0009793	0.84101295
h1SMcG0009686	h1SMnG0014579	0.841013
h1SMcG0019233	h1SMnG0032300	0.8410143
h1SMcG0017653	h1SMcG0020557	0.84101444
h1SMcG0022918	h1SMcG0009230	0.8410157
h1SMcG0020144	h1SMcG0021543	0.8410158
h1SMcG0004687	h1SMcG0009988	0.84101623
h1SMcG0017602	h1SMcG0002113	0.84101826
h1SMcG0009686	h1SMcG0021157	0.84101886
h1SMcG0019688	h1SMcG0019806	0.8410209
h1SMcG0006375	h1SMcG0008985	0.84102196
h1SMcG0004888	h1SMcG0012731	0.841022
h1SMcG0009686	h1SMcG0016398	0.841022
h1SMcG0004687	h1SMnG0011728	0.8410221
h1SMcG0004687	h1SMnG0034010	0.84102315
h1SMcG0015595	h1SMcG0004650	0.84102327
h1SMcG0006347	h1SMcG0021409	0.84102345
h1SMcG0019233	h1SMcG0008204	0.84102404
h1SMcG0017995	h1SMnG0031739	0.841027
h1SMcG0013166	h1SMcG0001989	0.8410297
h1SMcG0007329	h1SMcG0005490	0.84103
h1SMcG0011844	h1SMnG0033861	0.84103066
h1SMcG0021295	h1SMcG0010359	0.8410312
h1SMcG0013179	h1SMcG0008596	0.8410314
h1SMcG0004713	h1SMcG0001122	0.84103155
h1SMcG0017995	h1SMnG0028029	0.8410321
h1SMcG0019688	h1SMcG0015102	0.84103316
h1SMcG0011844	h1SMnG0014550	0.8410345
h1SMcG0006347	h1SMcG0000094	0.841035
h1SMcG0017995	h1SMcG0004661	0.84103525
h1SMcG0010707	h1SMcG0015377	0.8410353
h1SMcG0013166	h1SMcG0001198	0.8410354
h1SMcG0009963	h1SMcG0008205	0.84103584
h1SMcG0011310	h1SMcG0019595	0.84103626
h1SMcG0019233	h1SMnG0009548	0.8410378
h1SMcG0007325	h1SMcG0020942	0.8410384
h1SMcG0009963	h1SMcG0004052	0.84103876
h1SMcG0009686	h1SMcG0020891	0.8410401
h1SMcG0006347	h1SMcG0013591	0.8410401
h1SMcG0018872	h1SMcG0004170	0.84104156
h1SMcG0020592	h1SMcG0018958	0.84104174
h1SMcG0016703	h1SMnG0006853	0.84104216
h1SMcG0010220	h1SMcG0006081	0.8410435
h1SMcG0006635	h1SMcG0007822	0.8410439
h1SMcG0017602	h1SMnG0025126	0.8410439
h1SMcG0020191	h1SMcG0022604	0.84104437
h1SMcG0011310	h1SMcG0009129	0.84104437
h1SMcG0019688	h1SMcG0001222	0.8410469
h1SMcG0021295	h1SMcG0018872	0.84104764
h1SMcG0006347	h1SMcG0021728	0.84104776
h1SMcG0013177	h1SMcG0022393	0.8410484
h1SMcG0011556	h1SMcG0007190	0.8410494
h1SMcG0011310	h1SMcG0014180	0.84104985
h1SMcG0004695	h1SMcG0018699	0.8410507
h1SMcG0013166	h1SMnG0029755	0.8410528
h1SMcG0006281	h1SMcG0003434	0.84105384
h1SMcG0017653	h1SMnG0034727	0.84105486
h1SMcG0017653	h1SMcG0022335	0.8410579
h1SMcG0019233	h1SMnG0034287	0.841058
h1SMcG0011556	h1SMcG0004962	0.84105814
h1SMcG0006347	h1SMcG0017125	0.84105843
h1SMcG0011844	h1SMcG0015757	0.84105915
h1SMcG0017602	h1SMcG0008200	0.84106
h1SMcG0010220	h1SMcG0001890	0.8410602
h1SMcG0006281	h1SMnG0016945	0.8410602
h1SMcG0006375	h1SMnG0012024	0.84106165
h1SMcG0009963	h1SMcG0013824	0.84106207
h1SMcG0006347	h1SMcG0018173	0.841063
h1SMcG0008246	h1SMcG0009681	0.84106326
h1SMcG0006281	h1SMcG0012003	0.8410644
h1SMcG0011556	h1SMcG0005994	0.8410647
h1SMcG0019688	h1SMnG0004350	0.8410662
h1SMcG0006281	h1SMcG0020144	0.8410663
h1SMcG0018872	h1SMcG0017909	0.8410668
h1SMcG0017995	h1SMnG0031467	0.84106773
h1SMcG0006347	h1SMcG0019600	0.8410678
h1SMcG0003130	h1SMcG0022543	0.84106815
h1SMcG0020191	h1SMcG0014788	0.8410684
h1SMcG0011844	h1SMcG0010342	0.8410689
h1SMcG0020191	h1SMnG0032776	0.8410693
h1SMcG0017653	h1SMcG0008361	0.84106976
h1SMcG0009963	h1SMnG0009907	0.8410701
h1SMcG0013177	h1SMcG0000972	0.8410708
h1SMcG0009963	h1SMcG0004864	0.8410731
h1SMcG0023128	h1SMnG0009067	0.8410734
h1SMcG0017995	h1SMcG0020452	0.84107363
h1SMcG0006281	h1SMcG0020380	0.84107417
h1SMcG0001531	h1SMcG0005637	0.8410743
h1SMcG0006347	h1SMnG0022545	0.84107435
h1SMcG0017995	h1SMcG0004399	0.8410773
h1SMcG0010412	h1SMnG0007179	0.8410785
h1SMcG0016703	h1SMcG0011243	0.841079
h1SMcG0011844	h1SMcG0006783	0.8410795
h1SMcG0004713	h1SMnG0019902	0.8410801
h1SMcG0004888	h1SMcG0009847	0.8410803
h1SMcG0011556	h1SMcG0001750	0.84108096
h1SMcG0022918	h1SMcG0009353	0.8410814
h1SMcG0006347	h1SMnG0021043	0.8410815
h1SMcG0008246	h1SMnG0017039	0.8410817
h1SMcG0017995	h1SMcG0015623	0.841082
h1SMcG0017602	h1SMcG0019655	0.8410821
h1SMcG0020144	h1SMcG0008576	0.8410826
h1SMcG0008246	h1SMnG0013036	0.84108365
h1SMcG0019688	h1SMcG0001652	0.84108406
h1SMcG0004687	h1SMcG0003945	0.84108526
h1SMcG0017653	h1SMcG0000972	0.84108657
h1SMcG0006347	h1SMcG0014726	0.8410866
h1SMcG0008373	h1SMcG0017622	0.8410868
h1SMcG0004687	h1SMcG0012509	0.8410881
h1SMcG0013177	h1SMcG0018669	0.8410893
h1SMcG0020191	h1SMcG0022640	0.84108955
h1SMcG0017995	h1SMnG0014460	0.8410899
h1SMcG0013177	h1SMcG0001275	0.84108996
h1SMcG0013179	h1SMnG0014950	0.84108996
h1SMcG0013179	h1SMcG0007770	0.84109175
h1SMcG0019688	h1SMnG0013037	0.8410925
h1SMcG0004476	h1SMcG0013300	0.84109277
h1SMcG0011844	h1SMnG0009103	0.8410941
h1SMcG0021295	h1SMcG0012608	0.84109545
h1SMcG0004713	h1SMcG0007650	0.8410974
h1SMcG0004713	h1SMcG0020412	0.84109795
h1SMcG0017653	h1SMcG0014829	0.84109825
h1SMcG0011844	h1SMnG0031361	0.841099
h1SMcG0019233	h1SMcG0010223	0.8410991
h1SMcG0020144	h1SMnG0033015	0.84109926
h1SMcG0017995	h1SMnG0033355	0.8411001
h1SMcG0006635	h1SMcG0014826	0.84110135
h1SMcG0009686	h1SMcG0001427	0.84110165
h1SMcG0009686	h1SMcG0020401	0.841102
h1SMcG0001531	h1SMcG0018053	0.8411023
h1SMcG0021295	h1SMcG0013705	0.8411033
h1SMcG0020592	h1SMcG0011438	0.8411034
h1SMcG0020760	h1SMcG0011282	0.8411035
h1SMcG0006347	h1SMcG0001086	0.8411041
h1SMcG0017653	h1SMcG0002250	0.8411057
h1SMcG0017995	h1SMcG0016135	0.84110624
h1SMcG0018872	h1SMnG0002469	0.8411067
h1SMcG0009963	h1SMnG0012429	0.8411077
h1SMcG0008246	h1SMcG0016555	0.84110886
h1SMcG0004476	h1SMcG0005445	0.84110945
h1SMcG0006347	h1SMcG0001816	0.8411095
h1SMcG0009963	h1SMcG0002597	0.8411096
