source	target	weight
h1SMcG0015595	h1SMcG0011540	0.79189146
h1SMcG0000285	h1SMcG0013705	0.7918916
h1SMcG0010603	h1SMcG0009944	0.7918917
h1SMcG0007933	h1SMnG0000538	0.7918917
h1SMcG0011844	h1SMcG0015087	0.79189193
h1SMcG0006886	h1SMcG0017162	0.7918921
h1SMcG0007864	h1SMcG0012706	0.79189247
h1SMcG0001060	h1SMnG0034716	0.7918925
h1SMcG0006635	h1SMcG0002885	0.7918926
h1SMcG0015595	h1SMcG0007939	0.79189306
h1SMcG0018872	h1SMcG0013698	0.7918932
h1SMcG0021045	h1SMcG0012710	0.79189324
h1SMcG0009369	h1SMcG0022665	0.7918934
h1SMcG0000803	h1SMnG0028193	0.79189354
h1SMcG0015283	h1SMcG0017880	0.79189473
h1SMcG0000285	h1SMcG0014807	0.79189485
h1SMcG0020741	h1SMcG0019801	0.7918953
h1SMnG0012616	h1SMcG0013596	0.7918953
h1SMcG0007933	h1SMnG0009800	0.7918957
h1SMcG0007933	h1SMcG0013094	0.7918963
h1SMcG0004352	h1SMcG0020412	0.7918965
h1SMcG0000978	h1SMcG0020870	0.79189724
h1SMcG0002883	h1SMcG0009175	0.7918973
h1SMcG0000803	h1SMcG0008255	0.79189765
h1SMcG0009686	h1SMcG0016372	0.79189765
h1SMcG0001531	h1SMcG0000106	0.79189825
h1SMcG0019688	h1SMnG0017696	0.79189837
h1SMcG0018400	h1SMcG0018037	0.7918984
h1SMcG0020721	h1SMnG0034686	0.79189897
h1SMcG0003407	h1SMnG0009458	0.79189926
h1SMcG0006886	h1SMcG0003024	0.79189944
h1SMcG0013660	h1SMcG0022488	0.79189956
h1SMcG0019799	h1SMcG0010734	0.79190063
h1SMcG0015595	h1SMcG0020432	0.79190177
h1SMcG0009963	h1SMcG0017319	0.79190195
h1SMcG0013730	h1SMcG0005587	0.7919022
h1SMcG0010190	h1SMcG0003510	0.79190296
h1SMcG0010190	h1SMnG0012828	0.79190344
h1SMcG0022513	h1SMcG0022598	0.7919038
h1SMcG0019688	h1SMnG0023245	0.7919041
h1SMcG0013660	h1SMcG0017748	0.7919041
h1SMcG0019688	h1SMcG0000452	0.79190433
h1SMcG0020721	h1SMnG0032389	0.79190445
h1SMcG0012543	h1SMcG0004322	0.79190487
h1SMcG0006635	h1SMnG0024692	0.791905
h1SMcG0006281	h1SMnG0004566	0.79190534
h1SMcG0018265	h1SMcG0019677	0.79190534
h1SMcG0002214	h1SMnG0004237	0.79190546
h1SMcG0003132	h1SMcG0002591	0.7919055
h1SMcG0006261	h1SMcG0017599	0.7919055
h1SMcG0003407	h1SMcG0020414	0.7919057
h1SMcG0021045	h1SMcG0010726	0.7919058
h1SMcG0003132	h1SMcG0002809	0.7919059
h1SMcG0009686	h1SMcG0019222	0.7919059
h1SMcG0012446	h1SMnG0013261	0.7919063
h1SMcG0020721	h1SMnG0026631	0.7919067
h1SMcG0014619	h1SMcG0004352	0.791907
h1SMcG0021565	h1SMcG0017083	0.791907
h1SMcG0013730	h1SMcG0018684	0.7919071
h1SMcG0016703	h1SMnG0031012	0.7919072
h1SMcG0007933	h1SMcG0009854	0.7919072
h1SMcG0019798	h1SMcG0016982	0.79190844
h1SMcG0010190	h1SMnG0011516	0.79190874
h1SMcG0000285	h1SMcG0021544	0.79190874
h1SMcG0019799	h1SMcG0018823	0.79190946
h1SMcG0009686	h1SMcG0017245	0.79190946
h1SMcG0015595	h1SMnG0026381	0.79190946
h1SMcG0011844	h1SMnG0014508	0.7919099
h1SMcG0021045	h1SMcG0015776	0.79191
h1SMcG0010190	h1SMcG0016121	0.7919105
h1SMcG0002214	h1SMnG0034886	0.7919105
h1SMcG0006261	h1SMcG0018532	0.7919108
h1SMcG0018959	h1SMcG0014941	0.7919113
h1SMcG0015193	h1SMcG0018767	0.7919115
h1SMcG0002214	h1SMnG0014678	0.7919119
h1SMcG0018959	h1SMcG0019313	0.79191273
h1SMcG0012446	h1SMcG0004659	0.79191273
h1SMcG0013660	h1SMcG0000185	0.7919131
h1SMcG0004352	h1SMcG0002719	0.7919131
h1SMcG0019688	h1SMnG0011772	0.7919132
h1SMcG0020889	h1SMcG0000979	0.79191333
h1SMcG0015595	h1SMcG0017300	0.79191333
h1SMcG0021045	h1SMnG0014460	0.7919134
