"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"h1SMcG00220545",0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000379563098489913,0.00438688730654135,0.207,0.085,0.00000000000000000000000000000000000000000000000000000000000000000000000000000184877594012467,"16","h1SMcG0022054"
"h1SMcG00107006",0.0000000000000000000000000000000000000000000000000000000000000000000000000000000146462610185974,0.00375050804329461,0.241,0.108,0.000000000000000000000000000000000000000000000000000000000000000000000000000713390081693844,"16","h1SMcG0010700"
"h1SMcG00185745",0.0000000000000000000000000000000000000000000000000000000000000000000000000000000874768954376686,0.00364697715497099,0.275,0.133,0.00000000000000000000000000000000000000000000000000000000000000000000000000426082462297796,"16","h1SMcG0018574"
"h1SMcG00098756",0.000000000000000000000000000000000000000000000000000000000000000000000000000000107272817206389,0.00353855110958464,0.255,0.118,0.0000000000000000000000000000000000000000000000000000000000000000000000000052250443804888,"16","h1SMcG0009875"
"h1SMcG00159311",0.000000000000000000000000000000000000000000000000000000000000000000000000000000124142305919975,0.00696192840602508,0.1,0.028,0.00000000000000000000000000000000000000000000000000000000000000000000000000604672343675016,"16","h1SMcG0015931"
"h1SMcG00148132",0.00000000000000000000000000000000000000000000000000000000000000000000000000000243389880606931,0.00450527298110517,0.167,0.063,0.000000000000000000000000000000000000000000000000000000000000000000000000118550343046024,"16","h1SMcG0014813"
"h1SMcG00001963",0.000000000000000000000000000000000000000000000000000000000000000000000000000010470976244899,0.00569153798204146,0.128,0.042,0.000000000000000000000000000000000000000000000000000000000000000000000000510020310936543,"16","h1SMcG0000196"
"h1SMcG00094981",0.0000000000000000000000000000000000000000000000000000000000000000000000000000198490372764607,0.00664173417027226,0.1,0.029,0.000000000000000000000000000000000000000000000000000000000000000000000000966806907661846,"16","h1SMcG0009498"
"h1SMcG00177632",0.000000000000000000000000000000000000000000000000000000000000000000000000000196447922294497,0.00550046003608535,0.102,0.029,0.00000000000000000000000000000000000000000000000000000000000000000000000956858539912035,"16","h1SMcG0017763"
"h1SMnG0024207",0.000000000000000000000000000000000000000000000000000000000000000000000000000202842234035645,0.00590789918143577,0.132,0.045,0.00000000000000000000000000000000000000000000000000000000000000000000000988003953540818,"16","h1SMnG0024207"
"h1SMcG00180691",0.000000000000000000000000000000000000000000000000000000000000000000000000000559536219213333,0.00535773133268819,0.137,0.047,0.000000000000000000000000000000000000000000000000000000000000000000000027253890165443,"16","h1SMcG0018069"
"h1SMcG00000324",0.00000000000000000000000000000000000000000000000000000000000000000000000000164175249539131,0.00485988496025764,0.154,0.057,0.0000000000000000000000000000000000000000000000000000000000000000000000799664805455199,"16","h1SMcG0000032"
"h1SMcG00080744",0.00000000000000000000000000000000000000000000000000000000000000000000000000240659560028341,0.00336430918258285,0.189,0.076,0.000000000000000000000000000000000000000000000000000000000000000000000117220458498604,"16","h1SMcG0008074"
"h1SMcG00108322",0.00000000000000000000000000000000000000000000000000000000000000000000000000433103979484483,0.00529885831585752,0.127,0.042,0.000000000000000000000000000000000000000000000000000000000000000000000210956286327302,"16","h1SMcG0010832"
"h1SMcG00207181",0.000000000000000000000000000000000000000000000000000000000000000000000000013858255286095,0.00633851455044357,0.108,0.033,0.000000000000000000000000000000000000000000000000000000000000000000000675007898475116,"16","h1SMcG0020718"
"h1SMcG00001384",0.0000000000000000000000000000000000000000000000000000000000000000000000123097836067941,0.00300548265815316,0.194,0.082,0.000000000000000000000000000000000000000000000000000000000000000000599584939919729,"16","h1SMcG0000138"
"h1SMcG00183662",0.0000000000000000000000000000000000000000000000000000000000000000000000143205487056439,0.00463153677135731,0.168,0.066,0.000000000000000000000000000000000000000000000000000000000000000000697525286354504,"16","h1SMcG0018366"
"h1SMcG00098001",0.000000000000000000000000000000000000000000000000000000000000000000000104277957378963,0.00618282297751356,0.11,0.035,0.00000000000000000000000000000000000000000000000000000000000000000507917074801451,"16","h1SMcG0009800"
"h1SMcG00187077",0.000000000000000000000000000000000000000000000000000000000000000000000541061117464688,0.00407939836562401,0.179,0.074,0.00000000000000000000000000000000000000000000000000000000000000002635400490947,"16","h1SMcG0018707"
"h1SMcG0011669",0.000000000000000000000000000000000000000000000000000000000000000000000720754061985643,0.00559562120147543,0.119,0.04,0.0000000000000000000000000000000000000000000000000000000000000000351064888511967,"16","h1SMcG0011669"
"h1SMcG0022196",0.00000000000000000000000000000000000000000000000000000000000000000000473659116415592,0.00593242757180347,0.108,0.035,0.000000000000000000000000000000000000000000000000000000000000000230709882423706,"16","h1SMcG0022196"
"h1SMcG00126913",0.00000000000000000000000000000000000000000000000000000000000000000000553833827128748,0.00478403098524692,0.126,0.043,0.000000000000000000000000000000000000000000000000000000000000000269761380517871,"16","h1SMcG0012691"
"h1SMcG00093311",0.0000000000000000000000000000000000000000000000000000000000000000000239269001494603,0.00642156176897707,0.101,0.031,0.00000000000000000000000000000000000000000000000000000000000000116543145247991,"16","h1SMcG0009331"
"h1SMcG00067461",0.0000000000000000000000000000000000000000000000000000000000000000000532347735340094,0.00526982897535464,0.134,0.048,0.00000000000000000000000000000000000000000000000000000000000000259295934929453,"16","h1SMcG0006746"
"h1SMcG0003518",0.000000000000000000000000000000000000000000000000000000000000000000130162231985268,0.00544589118553394,0.117,0.04,0.00000000000000000000000000000000000000000000000000000000000000633994199553844,"16","h1SMcG0003518"
"h1SMcG00107972",0.000000000000000000000000000000000000000000000000000000000000000000193980243689436,0.00418928845264815,0.18,0.076,0.00000000000000000000000000000000000000000000000000000000000000944838970962507,"16","h1SMcG0010797"
"h1SMcG00066652",0.00000000000000000000000000000000000000000000000000000000000000000025973151841123,0.00478145270471542,0.146,0.055,0.0000000000000000000000000000000000000000000000000000000000000126510027987742,"16","h1SMcG0006665"
"h1SMcG00121162",0.000000000000000000000000000000000000000000000000000000000000000000361787236722212,0.00584699285396783,0.103,0.033,0.0000000000000000000000000000000000000000000000000000000000000176219327262655,"16","h1SMcG0012116"
"h1SMcG00117153",0.000000000000000000000000000000000000000000000000000000000000000000460106344396704,0.00453737601616289,0.148,0.057,0.0000000000000000000000000000000000000000000000000000000000000224108598228747,"16","h1SMcG0011715"
"h1SMcG00208082",0.00000000000000000000000000000000000000000000000000000000000000000274451903110936,0.00578242175352238,0.102,0.032,0.000000000000000000000000000000000000000000000000000000000000133680032967275,"16","h1SMcG0020808"
"h1SMcG00007195",0.00000000000000000000000000000000000000000000000000000000000000000798990866385622,0.00401719934275407,0.185,0.08,0.000000000000000000000000000000000000000000000000000000000000389172471199109,"16","h1SMcG0000719"
"h1SMcG00187041",0.0000000000000000000000000000000000000000000000000000000000000000115670182812739,0.00423574333823547,0.163,0.066,0.000000000000000000000000000000000000000000000000000000000000563406326444287,"16","h1SMcG0018704"
"h1SMcG00215151",0.0000000000000000000000000000000000000000000000000000000000000000467371940623552,0.00560017968022402,0.107,0.035,0.0000000000000000000000000000000000000000000000000000000000022764752483892,"16","h1SMcG0021515"
"h1SMcG00143625",0.00000000000000000000000000000000000000000000000000000000000000025308715006962,0.00386633659185769,0.191,0.085,0.000000000000000000000000000000000000000000000000000000000012327368905591,"16","h1SMcG0014362"
"h1SMcG0016237",0.000000000000000000000000000000000000000000000000000000000000000537671427186613,0.00525725149785633,0.109,0.036,0.0000000000000000000000000000000000000000000000000000000000261888998754056,"16","h1SMcG0016237"
"h1SMcG00202235",0.00000000000000000000000000000000000000000000000000000000000000247780447916728,0.00107789809368098,0.698,0.516,0.00000000000000000000000000000000000000000000000000000000012068890057128,"16","h1SMcG0020223"
"h1SMcG00126042",0.00000000000000000000000000000000000000000000000000000000000000894784570904967,0.00441403513937893,0.15,0.06,0.000000000000000000000000000000000000000000000000000000000435831668796391,"16","h1SMcG0012604"
"h1SMcG00034655",0.0000000000000000000000000000000000000000000000000000000000000218489023240089,0.00390581704252392,0.192,0.087,0.00000000000000000000000000000000000000000000000000000000106421633439782,"16","h1SMcG0003465"
"h1SMcG00110173",0.0000000000000000000000000000000000000000000000000000000000000855918919191553,0.00394817726859711,0.164,0.069,0.00000000000000000000000000000000000000000000000000000000416900987159822,"16","h1SMcG0011017"
"h1SMcG00118123",0.000000000000000000000000000000000000000000000000000000000000237474897910376,0.00525187207602246,0.112,0.039,0.0000000000000000000000000000000000000000000000000000000115669273274186,"16","h1SMcG0011812"
"h1SMcG00021984",0.000000000000000000000000000000000000000000000000000000000000239456018504232,0.00507354780732633,0.118,0.042,0.0000000000000000000000000000000000000000000000000000000116634237493041,"16","h1SMcG0002198"
"h1SMcG00177746",0.000000000000000000000000000000000000000000000000000000000000397991423775751,0.00283802111112992,0.27,0.142,0.0000000000000000000000000000000000000000000000000000000193853662692693,"16","h1SMcG0017774"
"h1SMcG00108743",0.00000000000000000000000000000000000000000000000000000000000107750389940141,0.00430830149068834,0.146,0.058,0.0000000000000000000000000000000000000000000000000000000524830599320438,"16","h1SMcG0010874"
